image,load,detect,class_head,textmask,wiremask,wires,stitch,nodes,snapping,conn_repair,netlist,repair,other,export,total,n_components,n_detections
circuit_154.jpg,0.003828000000794418,0.00035999999090563506,0.015731250008684583,0.00950412500242237,0.00010691701027099043,0.025836792003246956,0.017278915998758748,0.003985167000791989,0.0012744160048896447,2.3832995793782175e-05,1.1084004654549062e-05,5.94589946558699e-05,0.000917956989724189,0.0002133329981006682,0.07913124900369439,5,5
circuit_156.jpg,0.0034534169972175732,0.00039079099951777607,0.1330047089868458,0.008729833003599197,0.00013824999041389674,0.02897904100245796,0.051750291997450404,0.004049291994306259,0.004192459004116245,4.862500645685941e-05,2.508299075998366e-05,0.00014124999870546162,0.0004087500274181366,0.00024016600218601525,0.23555195800145157,17,17
circuit_165.jpg,0.0033054579980671406,0.0004885829985141754,0.01512874999025371,0.0092368330078898,0.00010749998909886926,0.02835591699113138,0.021735001006163657,0.005368540994822979,0.0015211249992717057,2.69579904852435e-05,1.1041003745049238e-05,5.9707992477342486e-05,0.0007596690411446616,0.00021516600099857897,0.08632025000406429,7,7
circuit_171.jpg,0.0050633749924600124,0.0005776249890914187,0.1783585000084713,0.00891175000288058,0.00017666700296103954,0.031656541003030725,0.0633178739954019,0.0040526249940739945,0.0350504169909982,5.816700286231935e-05,2.849999873433262e-05,0.00017595899407751858,0.00045516602403949946,0.0002589170035207644,0.3281420830026036,24,24
circuit_179.jpg,0.003206374996807426,0.0004690000059781596,0.019347374996868894,0.008917707993532531,0.00012054199760314077,0.032632999995257705,0.028842792002251372,0.0045652089902432635,0.0024319169897353277,4.008400719612837e-05,1.983399852178991e-05,0.00012204200902488083,0.0004349560185801238,0.00027008399774786085,0.1014209179993486,9,9
circuit_181.jpg,0.003045042001758702,0.0005710419936804101,0.12667854099709075,0.00881945800210815,0.0001441670028725639,0.028588916989974678,0.04442637600004673,0.006046624999726191,0.05789020900556352,4.77090070489794e-05,2.3625994799658656e-05,0.00013612500333692878,0.00040670399903319776,0.000243417001911439,0.2770679579989519,15,17
circuit_196.jpg,0.0041809999966062605,0.00045779200445394963,0.012784208010998555,0.008977541991043836,0.00010029198892880231,0.032868417009012774,0.051869334012735635,0.010129166999831796,0.0022630420135101303,0.026253499978338368,1.8041013390757143e-05,7.645800360478461e-05,0.00038837398460600525,0.00019562500528991222,0.15056279201235157,5,5
circuit_20.jpg,0.006477709001046605,0.0004976250056643039,0.012161125006969087,0.008761916993535124,0.00010066699178423733,0.03474162500060629,0.06369845899462234,0.004499792004935443,0.0011150829959660769,2.3208995116874576e-05,9.332987247034907e-06,4.84589982079342e-05,0.00039133001700975,0.0002029169991146773,0.13272924999182578,5,5
circuit_208.jpg,0.004538915993180126,0.0006175000016810372,0.14130645799741615,0.009179125001537614,0.00014683300105389208,0.03406695900775958,0.044055125006707385,0.004050582996569574,0.004520416987361386,4.9875001423060894e-05,2.229100209660828e-05,0.00014441700477618724,0.0004798339941771701,0.0002560840075602755,0.24343441700330004,19,19
circuit_209.jpg,0.0031562090007355437,0.0003929999948013574,0.1544832090003183,0.009178249994874932,0.00013124999532010406,0.02480983299028594,0.002040999010205269,0.010972083007800393,0.0029305829957593232,0.00011895800707861781,4.512499435804784e-05,8.116599929053336e-05,0.0006555430009029806,0.0002450829924782738,0.20924129098420963,13,21
